%time,field.clock
178013000000,178013000000
178014000000,178014000000
178015000000,178015000000
178016000000,178016000000
178017000000,178017000000
178018000000,178018000000
178019000000,178019000000
178020000000,178020000000
178021000000,178021000000
178022000000,178022000000
178023000000,178023000000
178024000000,178024000000
178025000000,178025000000
178026000000,178026000000
178027000000,178027000000
178028000000,178028000000
178028000000,178029000000
178030000000,178030000000
178031000000,178031000000
178032000000,178032000000
178033000000,178033000000
178034000000,178034000000
178035000000,178035000000
178036000000,178036000000
178037000000,178037000000
178038000000,178038000000
178039000000,178039000000
178040000000,178040000000
178041000000,178041000000
178042000000,178042000000
178043000000,178043000000
178044000000,178044000000
178045000000,178045000000
178046000000,178046000000
178047000000,178047000000
178048000000,178048000000
178049000000,178049000000
178050000000,178050000000
178051000000,178051000000
178052000000,178052000000
178053000000,178053000000
178054000000,178054000000
178055000000,178055000000
178056000000,178056000000
178057000000,178057000000
178058000000,178058000000
178059000000,178059000000
178060000000,178060000000
178061000000,178061000000
178062000000,178062000000
178063000000,178063000000
178064000000,178064000000
178065000000,178065000000
178066000000,178066000000
178067000000,178067000000
178068000000,178068000000
178069000000,178069000000
178070000000,178070000000
178071000000,178071000000
178072000000,178072000000
178073000000,178073000000
178074000000,178074000000
178075000000,178075000000
178076000000,178076000000
178077000000,178077000000
178078000000,178078000000
178079000000,178079000000
178080000000,178080000000
178081000000,178081000000
178082000000,178082000000
178083000000,178083000000
178084000000,178084000000
178085000000,178085000000
178086000000,178086000000
178087000000,178087000000
178088000000,178088000000
178089000000,178089000000
178090000000,178090000000
178091000000,178091000000
178092000000,178092000000
178093000000,178093000000
178094000000,178094000000
178095000000,178095000000
178096000000,178096000000
178097000000,178097000000
178097000000,178098000000
178099000000,178099000000
178100000000,178100000000
178101000000,178101000000
178102000000,178102000000
178103000000,178103000000
178104000000,178104000000
178105000000,178105000000
178106000000,178106000000
178107000000,178107000000
178108000000,178108000000
178109000000,178109000000
178110000000,178110000000
178111000000,178111000000
178112000000,178112000000
178113000000,178113000000
178114000000,178114000000
178115000000,178115000000
178116000000,178116000000
178117000000,178117000000
178118000000,178118000000
178119000000,178119000000
178120000000,178120000000
178121000000,178121000000
178122000000,178122000000
178123000000,178123000000
178124000000,178124000000
178125000000,178125000000
178126000000,178126000000
178127000000,178127000000
178128000000,178128000000
178129000000,178129000000
178130000000,178130000000
178131000000,178131000000
178132000000,178132000000
178133000000,178133000000
178134000000,178134000000
178135000000,178135000000
178136000000,178136000000
178137000000,178137000000
178138000000,178138000000
178139000000,178139000000
178140000000,178140000000
178141000000,178141000000
178142000000,178142000000
178143000000,178143000000
178144000000,178144000000
178145000000,178145000000
178146000000,178146000000
178147000000,178147000000
178148000000,178148000000
178149000000,178149000000
178150000000,178150000000
178151000000,178151000000
178152000000,178152000000
178153000000,178153000000
178154000000,178154000000
178155000000,178155000000
178156000000,178156000000
178157000000,178157000000
178158000000,178158000000
178159000000,178159000000
178160000000,178160000000
178161000000,178161000000
178162000000,178162000000
178163000000,178163000000
178164000000,178164000000
178165000000,178165000000
178166000000,178166000000
178167000000,178167000000
178168000000,178168000000
178168000000,178169000000
178170000000,178170000000
178171000000,178171000000
178172000000,178172000000
178173000000,178173000000
178174000000,178174000000
178175000000,178175000000
178176000000,178176000000
178177000000,178177000000
178178000000,178178000000
178179000000,178179000000
178180000000,178180000000
178181000000,178181000000
178182000000,178182000000
178183000000,178183000000
178184000000,178184000000
178185000000,178185000000
178186000000,178186000000
178187000000,178187000000
178188000000,178188000000
178189000000,178189000000
178190000000,178190000000
178191000000,178191000000
178192000000,178192000000
178193000000,178193000000
178194000000,178194000000
178195000000,178195000000
178196000000,178196000000
178197000000,178197000000
178198000000,178198000000
178199000000,178199000000
178200000000,178200000000
178201000000,178201000000
178202000000,178202000000
178203000000,178203000000
178204000000,178204000000
178205000000,178205000000
178206000000,178206000000
178207000000,178207000000
178208000000,178208000000
178209000000,178209000000
178210000000,178210000000
178211000000,178211000000
178212000000,178212000000
178213000000,178213000000
178214000000,178214000000
178215000000,178215000000
178216000000,178216000000
178217000000,178217000000
178218000000,178218000000
178219000000,178219000000
178220000000,178220000000
178221000000,178221000000
178222000000,178222000000
178223000000,178223000000
178224000000,178224000000
178225000000,178225000000
178226000000,178226000000
178227000000,178227000000
178228000000,178228000000
178229000000,178229000000
178230000000,178230000000
178231000000,178231000000
178232000000,178232000000
178233000000,178233000000
178234000000,178234000000
178235000000,178235000000
178236000000,178236000000
178237000000,178237000000
178238000000,178238000000
178239000000,178239000000
178240000000,178240000000
178241000000,178241000000
178242000000,178242000000
178242000000,178243000000
178244000000,178244000000
178245000000,178245000000
178246000000,178246000000
178247000000,178247000000
178248000000,178248000000
178249000000,178249000000
178250000000,178250000000
178251000000,178251000000
178252000000,178252000000
178253000000,178253000000
178254000000,178254000000
178255000000,178255000000
178256000000,178256000000
178257000000,178257000000
178258000000,178258000000
178259000000,178259000000
178260000000,178260000000
178261000000,178261000000
178262000000,178262000000
178263000000,178263000000
178264000000,178264000000
178265000000,178265000000
178266000000,178266000000
178267000000,178267000000
178268000000,178268000000
178269000000,178269000000
178270000000,178270000000
178271000000,178271000000
178272000000,178272000000
178273000000,178273000000
178274000000,178274000000
178275000000,178275000000
178276000000,178276000000
178277000000,178277000000
178278000000,178278000000
178279000000,178279000000
178280000000,178280000000
178280000000,178281000000
178281000000,178282000000
178283000000,178283000000
178284000000,178284000000
178285000000,178285000000
178286000000,178286000000
178287000000,178287000000
178288000000,178288000000
178289000000,178289000000
178290000000,178290000000
178291000000,178291000000
178292000000,178292000000
178293000000,178293000000
178294000000,178294000000
178295000000,178295000000
178296000000,178296000000
178297000000,178297000000
178297000000,178298000000
178299000000,178299000000
178300000000,178300000000
178301000000,178301000000
178302000000,178302000000
178303000000,178303000000
178304000000,178304000000
178305000000,178305000000
178306000000,178306000000
178307000000,178307000000
178308000000,178308000000
178309000000,178309000000
178310000000,178310000000
178311000000,178311000000
178312000000,178312000000
178312000000,178313000000
178314000000,178314000000
178315000000,178315000000
178316000000,178316000000
178317000000,178317000000
178318000000,178318000000
178319000000,178319000000
178320000000,178320000000
178321000000,178321000000
178322000000,178322000000
178323000000,178323000000
178324000000,178324000000
178325000000,178325000000
178326000000,178326000000
178327000000,178327000000
178328000000,178328000000
178329000000,178329000000
178330000000,178330000000
178331000000,178331000000
178332000000,178332000000
178333000000,178333000000
178334000000,178334000000
178335000000,178335000000
178336000000,178336000000
178337000000,178337000000
178338000000,178338000000
178339000000,178339000000
178340000000,178340000000
178341000000,178341000000
178342000000,178342000000
178343000000,178343000000
178344000000,178344000000
